Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Votes,Average Cost for two,Currency,Price range,Aggregate rating,Rating text,Cuisines
307803,Queens Cakes,1,Faridabad,77.2984265,28.4370903,29,200,Indian Rupees(Rs.),1,3.5,Good,Bakery
18419654,Sri Meenakshi South Indian Food,1,Faridabad,77.2990075,28.4375707,1,250,Indian Rupees(Rs.),1,0,Not rated,South Indian
18471285,Sardar A Pure Meat Shop,1,Faridabad,77.2670505,28.3959758,0,150,Indian Rupees(Rs.),1,0,Not rated,"Raw Meats, Fast Food, North Indian"
313040,Invitation Restaurant,1,Faridabad,77.3239171,28.363238,17,500,Indian Rupees(Rs.),2,2.7,Average,"North Indian, South Indian, Chinese, Fast Food"
17982346,Kaushik Bakery,1,Faridabad,77.3241415,28.3632142,9,200,Indian Rupees(Rs.),1,3,Average,Bakery
18204501,Rama Vaishnav Bhojnalaya,1,Faridabad,77.3259973,28.3638989,7,250,Indian Rupees(Rs.),1,3,Average,"North Indian, Chinese"
1823,Shiv Saras Vyanjan,1,Faridabad,77.3282696,28.3691677,5,100,Indian Rupees(Rs.),1,2.9,Average,Mithai
6143,Shree Bikaner Misthan Bhandar,1,Faridabad,77.32705828,28.36942587,8,300,Indian Rupees(Rs.),1,3,Average,"Mithai, Bakery, Street Food, Chinese, South Indian"
8297,Shree Bikaner Misthan Bhandar,1,Faridabad,77.3264093,28.3633036,15,150,Indian Rupees(Rs.),1,3.1,Average,"Mithai, Street Food"
8318,Standard Family Restaurant,1,Faridabad,77.3260374,28.3633487,16,450,Indian Rupees(Rs.),1,2.9,Average,North Indian
18458631,The Hunger End,1,Faridabad,77.3285388,28.3686544,4,500,Indian Rupees(Rs.),2,3,Average,"North Indian, Chinese"
18382355,Pizza Express,1,Faridabad,77.3262953,28.3630576,1,400,Indian Rupees(Rs.),1,0,Not rated,"Pizza, Fast Food"
312842,Anupam Sweets & Restaurant,1,Faridabad,77.3396661,28.4087438,10,450,Indian Rupees(Rs.),1,3,Average,"North Indian, Chinese, Fast Food"
312084,Caramel,1,Faridabad,77.33637929,28.40775168,9,600,Indian Rupees(Rs.),2,2.9,Average,"North Indian, Chinese, Continental"
18247033,Chaska Restaurant,1,Faridabad,77.3364513,28.4086778,24,650,Indian Rupees(Rs.),2,3.2,Average,"North Indian, Chinese"
18126118,Club Pizzeria,1,Faridabad,77.3397558,28.4085728,19,550,Indian Rupees(Rs.),2,3.4,Average,Pizza
18429393,Gupha,1,Faridabad,77.34231301,28.41226833,8,500,Indian Rupees(Rs.),2,2.9,Average,"North Indian, Chinese"
18241905,Indian Gourmet,1,Faridabad,77.3409272,28.4081056,8,450,Indian Rupees(Rs.),1,3,Average,"North Indian, Chinese, Raw Meats"
18425750,Tandoori Zaaika's,1,Faridabad,77.336292,28.4102194,39,500,Indian Rupees(Rs.),2,3.2,Average,"North Indian, Chinese"
18261694,TCD Cake & Bake,1,Faridabad,77.3372048,28.4098256,10,300,Indian Rupees(Rs.),1,3.1,Average,"Bakery, Fast Food"
18365998,The Grill Darbar,1,Faridabad,77.33666,28.4080574,17,500,Indian Rupees(Rs.),2,3.3,Average,"North Indian, Mughlai, Chinese"
18273572,Urban Cuisine,1,Faridabad,77.3409826,28.4080719,37,500,Indian Rupees(Rs.),2,3.4,Average,"North Indian, Chinese, Mughlai"
18363078,Mister Mughal,1,Faridabad,77.3423218,28.4067402,33,600,Indian Rupees(Rs.),2,3.5,Good,Mughlai
18356019,The Hub,1,Faridabad,77.3315619,28.3765371,9,200,Indian Rupees(Rs.),1,3.1,Average,"Bakery, Fast Food"
312688,Bake Your Dreamz,1,Faridabad,0,0,3,800,Indian Rupees(Rs.),2,0,Not rated,"Bakery, Desserts"
18381668,Green Chilly Chinese Food,1,Faridabad,77.3328117,28.3764571,2,300,Indian Rupees(Rs.),1,0,Not rated,Chinese
18287397,Mom's Kitchen,1,Faridabad,77.3299747,28.3763294,1,450,Indian Rupees(Rs.),1,0,Not rated,North Indian
18294253,The Baking Treats N More,1,Faridabad,0,0,0,300,Indian Rupees(Rs.),1,0,Not rated,Bakery
18471304,Twin Brothers,1,Faridabad,77.3167822,28.3865773,0,150,Indian Rupees(Rs.),1,0,Not rated,Fast Food
8026,Aggarwal Sweets Centre,1,Faridabad,77.2899232,28.4997177,4,100,Indian Rupees(Rs.),1,2.9,Average,"Mithai, Street Food, Chinese"
18265697,Bawarchi,1,Faridabad,77.29385857,28.49820594,14,550,Indian Rupees(Rs.),2,3,Average,"North Indian, Chinese, Mughlai"
307151,D ART of Flavour,1,Faridabad,77.2937593,28.4982147,13,500,Indian Rupees(Rs.),2,2.8,Average,"North Indian, Chinese"
18107844,Italia Cafe by Aura,1,Faridabad,77.2903929,28.5000937,5,400,Indian Rupees(Rs.),1,2.8,Average,"Fast Food, Beverages"
18337896,Pizza Street,1,Faridabad,77.2903,28.50064,12,550,Indian Rupees(Rs.),2,2.6,Average,"Fast Food, Pizza"
18261699,Rock Cafe,1,Faridabad,77.2869976,28.4727738,8,550,Indian Rupees(Rs.),2,3,Average,"North Indian, Chinese, South Indian"
18306531,Sardaar Ji Chaap & Rolls,1,Faridabad,77.2896526,28.49916279,7,300,Indian Rupees(Rs.),1,3.1,Average,North Indian
303571,Spice Wok,1,Faridabad,77.2930411,28.4992231,18,600,Indian Rupees(Rs.),2,3.1,Average,"North Indian, Chinese"
8099,Vrindavan Sweets & Restaurant,1,Faridabad,77.2902208,28.5002348,22,350,Indian Rupees(Rs.),1,3,Average,"North Indian, Chinese, South Indian, Fast Food"
18477428,Yummy Cake,1,Faridabad,0,0,4,400,Indian Rupees(Rs.),1,3,Average,Bakery
8037,Bikaner Sweets & Bakers,1,Faridabad,77.2940734,28.4938048,0,100,Indian Rupees(Rs.),1,0,Not rated,"Mithai, Street Food"
18471308,Burger Xpress,1,Faridabad,77.2921516,28.4989698,0,300,Indian Rupees(Rs.),1,0,Not rated,"Fast Food, Chinese, Burger"
18471318,Da Pizza Zone,1,Faridabad,77.2918806,28.4990357,0,500,Indian Rupees(Rs.),2,0,Not rated,Italian
18471320,Finger Licious,1,Faridabad,77.2846781,28.4609284,0,300,Indian Rupees(Rs.),1,0,Not rated,Fast Food
18460293,Med E Taste,1,Faridabad,77.2847168,28.4609545,3,500,Indian Rupees(Rs.),2,0,Not rated,Mediterranean
18446418,Punjabii Tandoor,1,Faridabad,77.2997286,28.462227,3,500,Indian Rupees(Rs.),2,0,Not rated,"North Indian, Mughlai"
9496,Shankar Sweets,1,Faridabad,77.29654722,28.49710833,0,100,Indian Rupees(Rs.),1,0,Not rated,"Mithai, Street Food"
312967,Tasty Bites,1,Faridabad,77.2899124,28.4997138,2,200,Indian Rupees(Rs.),1,0,Not rated,"South Indian, Chinese, North Indian"
18449815,The Street- Curries & Grills,1,Faridabad,77.290565,28.489496,1,600,Indian Rupees(Rs.),2,0,Not rated,"North Indian, Mughlai, Continental"
2680,Bakers Delight - The Atrium,1,Faridabad,77.283011,28.489796,10,700,Indian Rupees(Rs.),2,3,Average,"Bakery, Desserts"
2679,On The Rocks - The  Atrium,1,Faridabad,77.283011,28.489796,18,1400,Indian Rupees(Rs.),3,3.1,Average,Finger Food
8417,World Cafe - Vibe by The LaLiT Traveller,1,Faridabad,77.3060732,28.4729124,56,1900,Indian Rupees(Rs.),3,3.3,Average,"North Indian, Continental, Chinese"
309757,Chaudhary Ke Mashhoor Paranthe,1,Ghaziabad,77.37444167,28.63601389,14,150,Indian Rupees(Rs.),1,2.8,Average,North Indian
307903,Thakur Bakers,1,Ghaziabad,77.37419167,28.63602222,6,150,Indian Rupees(Rs.),1,3,Average,Bakery
313502,FoodByMom,1,Ghaziabad,77.369326,28.635083,161,300,Indian Rupees(Rs.),1,3.6,Good,North Indian
18409175,Mr. Brown,1,Ghaziabad,77.378751,28.637449,52,500,Indian Rupees(Rs.),2,3.9,Good,"Fast Food, Cafe, Desserts, Bakery"
18456342,Mitalis Kitchen,1,Ghaziabad,77.31548297,28.63823809,1,350,Indian Rupees(Rs.),1,0,Not rated,North Indian
18244229,The Big Scoop,1,Ghaziabad,77.31069862,28.6411332,0,250,Indian Rupees(Rs.),1,0,Not rated,Ice Cream
300713,9 Mars Lounge,1,Ghaziabad,77.36989718,28.63423199,184,2500,Indian Rupees(Rs.),4,2.5,Average,"North Indian, Chinese"
8623,Barista,1,Ghaziabad,77.37024722,28.63404167,33,650,Indian Rupees(Rs.),2,3.4,Average,Cafe
1318,Baskin Robbins,1,Ghaziabad,77.3704,28.63392778,27,300,Indian Rupees(Rs.),1,3.3,Average,Ice Cream
311523,Burger King,1,Ghaziabad,77.36986466,28.63388299,327,500,Indian Rupees(Rs.),2,3.4,Average,"Burger, Fast Food"
8590,Cafe Coffee Day,1,Ghaziabad,77.37020833,28.63404722,63,450,Indian Rupees(Rs.),1,3.2,Average,Cafe
8583,Chinese X'Press,1,Ghaziabad,77.36986466,28.63388299,16,600,Indian Rupees(Rs.),2,2.9,Average,Chinese
300756,Cinch,1,Ghaziabad,77.36972552,28.63412753,92,1500,Indian Rupees(Rs.),3,2.6,Average,"North Indian, Chinese, Continental"
4239,Costa Coffee,1,Ghaziabad,77.370576,28.634123,60,600,Indian Rupees(Rs.),2,3.3,Average,Cafe
18168161,Domino's Pizza,1,Ghaziabad,77.36981537,28.63407809,17,700,Indian Rupees(Rs.),2,3.2,Average,"Pizza, Fast Food"
18381223,Dosa X'press,1,Ghaziabad,77.36972786,28.63378764,6,500,Indian Rupees(Rs.),2,3,Average,South Indian
18034077,Kebab Xpress,1,Ghaziabad,77.36959241,28.63383826,14,600,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Mughlai"
3824,Let's Noodle,1,Ghaziabad,77.36971814,28.63421758,181,700,Indian Rupees(Rs.),2,2.6,Average,Chinese
2572,McDonald's,1,Ghaziabad,77.37036925,28.63401924,150,500,Indian Rupees(Rs.),2,3.3,Average,"Fast Food, Burger"
8595,Mx Corn,1,Ghaziabad,77.36987706,28.63431586,7,100,Indian Rupees(Rs.),1,3.1,Average,Fast Food
309702,Dunkin' Donuts,1,Ghaziabad,77.37019444,28.634175,252,600,Indian Rupees(Rs.),2,3.6,Good,"Burger, Desserts, Fast Food"
8601,Haldiram's,1,Ghaziabad,77.37023715,28.6339389,187,600,Indian Rupees(Rs.),2,3.6,Good,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts"
1683,Pind Balluchi,1,Ghaziabad,77.37016473,28.63397039,322,1000,Indian Rupees(Rs.),3,1.8,Poor,"North Indian, Mughlai"
301670,Maini Restaurant,1,Ghaziabad,77.3252184,28.6698582,114,400,Indian Rupees(Rs.),1,3.3,Average,"North Indian, Fast Food"
17953902,The Dosa King,1,Ghaziabad,77.3231543,28.6644658,80,550,Indian Rupees(Rs.),2,3.2,Average,"South Indian, North Indian, Chinese"
130409,Baba Au Rhum,1,Goa,73.75574991,15.57668259,280,800,Indian Rupees(Rs.),3,4.5,Excellent,"Italian, French, Cafe"
130275,Burger Factory,1,Goa,73.74360556,15.58565833,415,1100,Indian Rupees(Rs.),4,4.8,Excellent,Fast Food
130332,Club Cubana,1,Goa,73.76688333,15.57482778,646,2000,Indian Rupees(Rs.),4,4.4,Very Good,Finger Food
130230,Curlies,1,Goa,73.74229444,15.5696,1681,1500,Indian Rupees(Rs.),4,3.5,Good,"Continental, North Indian, Italian, Seafood, Goan"
16519268,La Plage,1,Goa,0,0,302,800,Indian Rupees(Rs.),3,4.6,Excellent,"Seafood, French"
16512186,St. Anthony's,1,Goa,73.74909167,15.56155,911,1100,Indian Rupees(Rs.),4,3.8,Good,"North Indian, Chinese, Continental, Goan, Seafood"
16512333,Britto's Bar & Restaurant,1,Goa,73.74947806,15.56129549,2191,1400,Indian Rupees(Rs.),4,4.3,Very Good,"North Indian, Continental, Chinese, Seafood"
16512336,Fat Fish,1,Goa,73.76363333,15.55656111,856,1000,Indian Rupees(Rs.),4,4.2,Very Good,"North Indian, Continental, Goan"
16519168,Martin's Corner,1,Goa,73.91433611,15.30389722,1115,1600,Indian Rupees(Rs.),4,4.4,Very Good,"Goan, Seafood, Chinese, North Indian"
130021,Infantaria,1,Goa,73.76043056,15.54659444,1221,800,Indian Rupees(Rs.),3,3.7,Good,"Italian, Continental, Goan"
130567,Souza Lobo,1,Goa,73.75573611,15.54441944,918,1300,Indian Rupees(Rs.),4,4.3,Very Good,"North Indian, Continental, Goan"
130008,Fisherman's Cove,1,Goa,73.76817222,15.51683333,601,700,Indian Rupees(Rs.),3,3.8,Good,"Goan, North Indian, Chinese"
16519267,Calamari,1,Goa,73.7666682,15.5062047,414,800,Indian Rupees(Rs.),3,4.2,Very Good,"Goan, Seafood, Chinese"
130535,The Fisherman's Wharf,1,Goa,73.95088889,15.15794444,555,1100,Indian Rupees(Rs.),4,4.6,Excellent,"Continental, Goan, Seafood, North Indian"
130699,LPK Waterfront,1,Goa,73.7834595,15.51315,516,1500,Indian Rupees(Rs.),4,3.7,Good,Finger Food
16512168,Ritz Classic,1,Goa,73.82691111,15.49860278,840,600,Indian Rupees(Rs.),3,4.5,Excellent,"Goan, Seafood, North Indian"
130888,The Black Sheep Bistro,1,Goa,73.825364,15.496162,681,1500,Indian Rupees(Rs.),4,4.7,Excellent,"Seafood, Continental, European, German"
16519231,Cafe Al Fresco by Cantina Bodega,1,Goa,73.827423,15.49395,265,800,Indian Rupees(Rs.),3,4.3,Very Good,Cafe
16541849,The Fisherman's Wharf,1,Goa,0,0,323,1100,Indian Rupees(Rs.),4,4.4,Very Good,"Continental, Goan, Seafood, North Indian"
18022206,Antares,1,Goa,0,0,367,2000,Indian Rupees(Rs.),4,4.2,Very Good,Seafood
18396451,K Lab,1,Gurgaon,77.0393103,28.4248315,16,350,Indian Rupees(Rs.),1,3.4,Average,"Cafe, Beverages"
18237941,Pind Balluchi,1,Gurgaon,77.0392204,28.4249125,80,800,Indian Rupees(Rs.),2,2.7,Average,"North Indian, Mughlai"
2787,Punjab Grill,1,Gurgaon,77.0971178,28.5030769,1887,2000,Indian Rupees(Rs.),4,4.3,Very Good,"North Indian, Mughlai"
3431,Zambar,1,Gurgaon,77.0971853,28.5026128,802,1400,Indian Rupees(Rs.),3,4,Very Good,"South Indian, Seafood, Kerala"
303699,Cakes & More,1,Gurgaon,77.0420091,28.5114162,4,250,Indian Rupees(Rs.),1,3,Average,Bakery
5915,Kwality Wall's Swirl's,1,Gurgaon,77.0419641,28.5114567,5,200,Indian Rupees(Rs.),1,3,Average,Ice Cream
7076,Yo! Dimsum,1,Gurgaon,77.0420091,28.5115059,10,200,Indian Rupees(Rs.),1,3,Average,Chinese
311866,Mx Corn,1,Gurgaon,77.0418253,28.5114067,2,100,Indian Rupees(Rs.),1,0,Not rated,Fast Food
300439,Red,1,Gurgaon,77.08785083,28.44070881,57,1200,Indian Rupees(Rs.),3,3,Average,"Japanese, Thai, Chinese"
18458334,Rocketchefs,1,Gurgaon,77.0855313,28.4423933,4,500,Indian Rupees(Rs.),2,3.1,Average,"Pizza, Desserts"
18353710,The Fresh Chicken Store,1,Gurgaon,77.0757671,28.4418793,4,350,Indian Rupees(Rs.),1,2.9,Average,"Raw Meats, Fast Food"
18291229,Achoos Food Corner,1,Gurgaon,77.0787681,28.4347278,0,450,Indian Rupees(Rs.),1,0,Not rated,"South Indian, Chinese, Mughlai"
18398616,Aha Bites,1,Gurgaon,77.0898569,28.4308575,0,300,Indian Rupees(Rs.),1,0,Not rated,"Fast Food, North Indian"
18430561,Ancient Spice,1,Gurgaon,77.0780576,28.432548,2,300,Indian Rupees(Rs.),1,0,Not rated,"North Indian, Chinese"
18445248,Chimney - The Takeaway,1,Gurgaon,77.078405,28.440599,1,500,Indian Rupees(Rs.),2,0,Not rated,"North Indian, South Indian, Chinese"
18313132,Costa Coffee,1,Gurgaon,77.0735119,28.4319102,2,600,Indian Rupees(Rs.),2,0,Not rated,Cafe
18433874,Good to Go,1,Gurgaon,77.0738947,28.436274,1,500,Indian Rupees(Rs.),2,0,Not rated,Raw Meats
18291231,Gopi Sweets & Caters,1,Gurgaon,77.0787448,28.4346864,0,100,Indian Rupees(Rs.),1,0,Not rated,"Mithai, North Indian"
18477541,Late Night Food,1,Gurgaon,0,0,1,500,Indian Rupees(Rs.),2,0,Not rated,"North Indian, Chinese, Fast Food"
18352271,Lavi Foji Dhaba,1,Gurgaon,77.081492,28.4406523,0,200,Indian Rupees(Rs.),1,0,Not rated,North Indian
18291233,Narayan Fast Food Home,1,Gurgaon,77.0762723,28.4353217,0,350,Indian Rupees(Rs.),1,0,Not rated,"North Indian, Chinese"
18441809,OMG Kitchenz,1,Gurgaon,77.0728193,28.4370922,1,300,Indian Rupees(Rs.),1,0,Not rated,"South Indian, Street Food"
18349508,OMG Tiffinz,1,Gurgaon,77.0728605,28.4371161,0,250,Indian Rupees(Rs.),1,0,Not rated,"North Indian, Chinese"
18217127,Sardarji Chicken Point,1,Gurgaon,77.0754948,28.4394519,1,500,Indian Rupees(Rs.),2,0,Not rated,"North Indian, Chinese"
18471335,Solty Hotel,1,Gurgaon,77.0837565,28.430634,0,200,Indian Rupees(Rs.),1,0,Not rated,North Indian
18458335,Tanishk Gourmet Indian,1,Gurgaon,0,0,0,800,Indian Rupees(Rs.),2,0,Not rated,"North Indian, Mughlai, Seafood"
18429842,The Burger Chef,1,Gurgaon,77.0756612,28.4419493,3,350,Indian Rupees(Rs.),1,0,Not rated,Fast Food
5904,Club Tokyo - Best Western Skycity Hotel,1,Gurgaon,77.0347151,28.4580879,13,1500,Indian Rupees(Rs.),3,2.8,Average,Japanese
5876,Lattitude - Skycity Hotel,1,Gurgaon,77.0349627,28.4582412,15,2500,Indian Rupees(Rs.),4,2.9,Average,"North Indian, Chinese, Continental"
872,Bisque Bakery,1,Gurgaon,77.0857204,28.4807592,415,500,Indian Rupees(Rs.),2,3.9,Good,"Bakery, Fast Food"
18365849,Behrouz Biryani,1,Gurgaon,77.1006623,28.4434069,36,600,Indian Rupees(Rs.),2,3.4,Average,Biryani
227,Domino's Pizza,1,Gurgaon,77.1010066,28.4428671,104,700,Indian Rupees(Rs.),2,3.4,Average,"Pizza, Fast Food"
3446,Giani,1,Gurgaon,77.1009167,28.4430378,70,400,Indian Rupees(Rs.),1,3.4,Average,"Ice Cream, Desserts"
300100,PizzaVito,1,Gurgaon,77.1007369,28.4431102,218,900,Indian Rupees(Rs.),2,3.3,Average,"Italian, Pizza, Lebanese"
8597,Shawarma House,1,Gurgaon,77.1010965,28.4426964,225,500,Indian Rupees(Rs.),2,3.4,Average,Lebanese
3449,Subway,1,Gurgaon,77.1009167,28.4430378,150,500,Indian Rupees(Rs.),2,2.5,Average,"American, Fast Food, Salad, Healthy Food"
303749,Asian Bistro,1,Gurgaon,77.1008268,28.4429395,184,1600,Indian Rupees(Rs.),3,3.8,Good,"Chinese, Thai, North Indian, Japanese"
18349898,BBQ Factory,1,Gurgaon,77.1009883,28.442717,146,1400,Indian Rupees(Rs.),3,3.9,Good,North Indian
18349892,Faaso's,1,Gurgaon,77.1005772,28.443403,33,600,Indian Rupees(Rs.),2,3.6,Good,"North Indian, Fast Food"
18425752,Chaayos,1,Gurgaon,77.1007871,28.4431891,48,400,Indian Rupees(Rs.),1,4.3,Very Good,"Cafe, Tea"
7507,Mosaic - Country Inn & Suites,1,Gurgaon,77.0676442,28.4619878,91,1500,Indian Rupees(Rs.),3,3.8,Good,"North Indian, Asian, Continental"
300490,60 ML - Country Inn & Suites by Carlson,1,Gurgaon,77.0376911,28.468336,7,1000,Indian Rupees(Rs.),3,3,Average,Finger Food
300488,Mosaic - Country Inn & Suites by Carlson,1,Gurgaon,77.037781,28.4684343,37,1800,Indian Rupees(Rs.),3,3.5,Good,"Continental, North Indian, Chinese"
18306521,Big Shot Bar - Country Inn & Suites,1,Gurgaon,77.0918351,28.5092246,32,2200,Indian Rupees(Rs.),4,3.5,Good,"Chinese, Italian, North Indian"
309090,Mosaic - Country Inn & Suites By Carlson,1,Gurgaon,77.0684986,28.3349418,19,1300,Indian Rupees(Rs.),3,3.4,Average,"North Indian, Chinese, Italian, Continental"
18441709,Downtown Kitchen & Bar - Courtyard by Marriott,1,Gurgaon,77.080367,28.460925,6,2700,Indian Rupees(Rs.),4,3.2,Average,"Chinese, North Indian, Italian"
18441707,Courtyard Grill - Courtyard by Marriott,1,Gurgaon,77.080367,28.460925,3,2500,Indian Rupees(Rs.),4,0,Not rated,"Chinese, North Indian, Italian"
304832,Di Ghent Boulangerie,1,Gurgaon,77.0835375,28.46836827,231,1700,Indian Rupees(Rs.),3,3.9,Good,"Cafe, Belgian"
311297,Khyen Chyen,1,Gurgaon,77.0832475,28.4683741,364,800,Indian Rupees(Rs.),2,3.7,Good,Kashmiri
303858,The Pint Room,1,Gurgaon,77.0830226,28.4683973,127,1700,Indian Rupees(Rs.),3,3.7,Good,"Finger Food, Continental, Italian"
302288,Tughlaq,1,Gurgaon,77.08390966,28.46844136,351,1000,Indian Rupees(Rs.),3,3.5,Good,"North Indian, Mughlai, Chinese, Seafood"
18233573,Big Wong XL,1,Gurgaon,77.0834723,28.4681716,162,1500,Indian Rupees(Rs.),3,4,Very Good,"Chinese, Thai, Sushi"
309015,Bunker,1,Gurgaon,77.0831126,28.4682267,248,1300,Indian Rupees(Rs.),3,4.2,Very Good,"Continental, North Indian, Chinese, Italian"
18382344,Culture Cafe,1,Gurgaon,77.0837421,28.4681975,144,1500,Indian Rupees(Rs.),3,4.2,Very Good,"Mediterranean, Continental"
18254537,Nowhere Terrace Brewpub Cafe,1,Gurgaon,77.083048,28.468314,214,1600,Indian Rupees(Rs.),3,4.1,Very Good,"Continental, European, Asian, North Indian, Chinese, Italian"
4358,Cafe G - Crowne Plaza,1,Gurgaon,77.0600891,28.4684326,181,3500,Indian Rupees(Rs.),4,3.9,Good,"North Indian, Continental, Chinese"
2443,Wildfire - Crowne Plaza,1,Gurgaon,77.0599093,28.4684152,131,5000,Indian Rupees(Rs.),4,3.7,Good,South American
270,Isabella,1,Gurgaon,77.0928243,28.4937229,191,700,Indian Rupees(Rs.),2,2.8,Average,"North Indian, Mughlai, Chinese"
309252,Fatburger,1,Gurgaon,77.0882416,28.4947571,793,1000,Indian Rupees(Rs.),3,3.3,Average,"American, Mexican"
18303709,Burma Burma,1,Gurgaon,77.0887329,28.4946295,563,1500,Indian Rupees(Rs.),3,4.6,Excellent,"Asian, Burmese"
18409224,Pier 38,1,Gurgaon,77.0886429,28.4950691,177,1200,Indian Rupees(Rs.),3,4.6,Excellent,"Persian, Arabian, Lebanese, North Indian"
18277179,Yum Yum Cha,1,Gurgaon,77.0885987,28.4950762,407,1800,Indian Rupees(Rs.),3,4.5,Excellent,"Chinese, Japanese, Sushi"
308570,Amici Cafe,1,Gurgaon,77.0889781,28.4955391,647,1200,Indian Rupees(Rs.),3,3.7,Good,"Cafe, Italian, Pizza"
308263,Au Bon Pain,1,Gurgaon,77.088508,28.494832,503,600,Indian Rupees(Rs.),2,3.7,Good,"Cafe, Bakery"
306133,California Pizza Kitchen,1,Gurgaon,77.0886879,28.4952975,980,2500,Indian Rupees(Rs.),4,3.7,Good,"Pizza, Italian"
306142,Chai Point,1,Gurgaon,77.0888677,28.4952251,544,200,Indian Rupees(Rs.),1,3.7,Good,"Tea, Fast Food"
308609,Cherry Comet,1,Gurgaon,77.0888677,28.4953148,455,400,Indian Rupees(Rs.),1,3.6,Good,"Ice Cream, Desserts"
18383453,Circus,1,Gurgaon,77.0888677,28.495763,230,1250,Indian Rupees(Rs.),3,3.9,Good,"North Indian, Chinese, Italian"
305478,Dunkin' Donuts,1,Gurgaon,77.0887329,28.4951674,701,600,Indian Rupees(Rs.),2,3.8,Good,"Burger, Desserts, Fast Food"
308357,Holy Smoke,1,Gurgaon,77.0883732,28.4947742,313,1800,Indian Rupees(Rs.),3,3.6,Good,"Steak, American"
306128,Italiano,1,Gurgaon,77.088598,28.4951096,625,1500,Indian Rupees(Rs.),3,3.6,Good,Italian
308020,Krispy Kreme,1,Gurgaon,77.0886879,28.4952079,425,350,Indian Rupees(Rs.),1,3.9,Good,"Desserts, Beverages"
309883,Not Just Paranthas,1,Gurgaon,77.088598,28.4951096,734,1100,Indian Rupees(Rs.),3,3.6,Good,North Indian
306132,Oh! Calcutta,1,Gurgaon,77.0886879,28.4952079,706,1700,Indian Rupees(Rs.),3,3.8,Good,"Bengali, Seafood"
306956,Olive Bistro,1,Gurgaon,77.0878786,28.4945922,1490,2000,Indian Rupees(Rs.),4,3.9,Good,"Mediterranean, Italian, European"
305862,Pita Pit,1,Gurgaon,77.0886429,28.4950691,870,600,Indian Rupees(Rs.),2,3.9,Good,"Healthy Food, Salad"
307309,Raasta,1,Gurgaon,77.0883732,28.4953121,1065,2000,Indian Rupees(Rs.),4,3.8,Good,"Continental, Italian"
306131,Red Mango,1,Gurgaon,77.0886879,28.4952079,365,700,Indian Rupees(Rs.),2,3.6,Good,"Cafe, Desserts"
306127,Rred Hot Asian Bistro,1,Gurgaon,77.0886879,28.4953871,384,1400,Indian Rupees(Rs.),3,3.5,Good,"Chinese, Japanese, Thai, Asian"
313149,Smaaash,1,Gurgaon,77.0889127,28.4950054,622,1400,Indian Rupees(Rs.),3,3.9,Good,"North Indian, Thai, Continental"
306001,Starbucks,1,Gurgaon,77.0891982,28.4956457,560,700,Indian Rupees(Rs.),2,3.9,Good,Cafe
308016,Sutra Gastropub,1,Gurgaon,77.0883282,28.4948147,1046,2300,Indian Rupees(Rs.),4,3.8,Good,"Mediterranean, European, American, North Indian"
18336509,Taco Bell,1,Gurgaon,77.0883113,28.4942639,176,550,Indian Rupees(Rs.),2,3.8,Good,"Mexican, Fast Food"
18336176,The People & Co.,1,Gurgaon,77.0887778,28.4949476,173,1700,Indian Rupees(Rs.),3,3.7,Good,"Continental, Italian"
18383472,Theobroma,1,Gurgaon,77.0886879,28.4947597,227,600,Indian Rupees(Rs.),2,3.8,Good,"Bakery, Cafe"
18292448,Wendy's,1,Gurgaon,77.0875189,28.4949162,296,400,Indian Rupees(Rs.),1,3.9,Good,"Burger, Fast Food"
306134,The Wine Company,1,Gurgaon,77.0890476,28.4962285,2412,2000,Indian Rupees(Rs.),4,2.4,Poor,"Italian, European"
306946,Cafe Delhi Heights,1,Gurgaon,77.0886879,28.4952079,1840,2000,Indian Rupees(Rs.),4,4,Very Good,"Continental, American, Italian, Seafood, North Indian, Cafe"
18289242,Cyber Hub Social,1,Gurgaon,77.088508,28.4939356,716,1500,Indian Rupees(Rs.),3,4.3,Very Good,"Continental, American, Asian, North Indian"
18277030,Delifrance - The France Cafe Bakery,1,Gurgaon,77.08856095,28.49427139,199,800,Indian Rupees(Rs.),2,4,Very Good,"Cafe, Bakery, Desserts"
306153,Dhaba By Claridges,1,Gurgaon,77.0886879,28.4953871,1658,2000,Indian Rupees(Rs.),4,4,Very Good,North Indian
308022,Farzi Cafe,1,Gurgaon,77.0886879,28.4952079,4385,2200,Indian Rupees(Rs.),4,4.3,Very Good,Modern Indian
305905,Hard Rock Cafe,1,Gurgaon,77.088508,28.4949217,1949,2500,Indian Rupees(Rs.),4,4.1,Very Good,"Mediterranean, Mexican, North Indian, American"
18245277,Instapizza,1,Gurgaon,77.0882383,28.494089,219,900,Indian Rupees(Rs.),2,4,Very Good,"Pizza, Fast Food"
305670,Made In Punjab,1,Gurgaon,77.088598,28.4951096,1595,1500,Indian Rupees(Rs.),3,4,Very Good,"North Indian, Mughlai"
305815,Nando's,1,Gurgaon,77.0888677,28.4954941,1730,1200,Indian Rupees(Rs.),3,4,Very Good,"Portuguese, African"
